SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,SEASON,PLAYER_ID,PLAYER_NAME
22024,1626164,0022400685,"JAN 31, 2025",PHX @ GSW,W,34,12,23,0.522,5,11,0.455,2,3,0.667,1,4,5,11,1,0,2,2,31,28,1,2024-25,1626164,Devin Booker
22024,1626164,0022400672,"JAN 29, 2025",PHX vs. MIN,L,41,11,19,0.579,2,7,0.286,4,5,0.8,1,3,4,8,0,0,9,4,28,3,1,2024-25,1626164,Devin Booker
22024,1626164,0022400659,"JAN 27, 2025",PHX vs. LAC,W,39,9,21,0.429,5,10,0.5,3,3,1.0,2,5,7,8,1,0,2,5,26,-8,1,2024-25,1626164,Devin Booker
22024,1626164,0022400645,"JAN 25, 2025",PHX vs. WAS,W,39,5,18,0.278,0,8,0.0,8,8,1.0,0,6,6,7,1,1,3,1,18,7,1,2024-25,1626164,Devin Booker
22024,1626164,0022400613,"JAN 22, 2025",PHX @ BKN,W,36,14,24,0.583,3,8,0.375,1,1,1.0,0,2,2,6,2,0,0,2,32,17,1,2024-25,1626164,Devin Booker
22024,1626164,0022400603,"JAN 20, 2025",PHX @ CLE,L,32,6,14,0.429,1,4,0.25,2,4,0.5,0,3,3,4,0,1,6,4,15,-20,1,2024-25,1626164,Devin Booker
22024,1626164,0022400586,"JAN 18, 2025",PHX @ DET,W,42,11,22,0.5,1,5,0.2,12,13,0.923,0,5,5,3,1,0,2,2,35,-5,1,2024-25,1626164,Devin Booker
22024,1626164,0022400573,"JAN 16, 2025",PHX @ WAS,W,39,10,24,0.417,4,9,0.444,13,15,0.867,1,2,3,5,2,1,4,2,37,14,1,2024-25,1626164,Devin Booker
22024,1626164,0022400556,"JAN 14, 2025",PHX @ ATL,L,38,12,23,0.522,7,14,0.5,4,4,1.0,3,2,5,5,3,0,5,4,35,6,1,2024-25,1626164,Devin Booker
22024,1626164,0022400547,"JAN 12, 2025",PHX vs. CHA,W,39,10,20,0.5,4,9,0.444,6,6,1.0,0,5,5,8,3,0,1,1,30,-4,1,2024-25,1626164,Devin Booker
22024,1626164,0022400533,"JAN 11, 2025",PHX vs. UTA,W,36,12,20,0.6,6,12,0.5,4,4,1.0,2,3,5,4,2,0,3,3,34,16,1,2024-25,1626164,Devin Booker
22024,1626164,0022400522,"JAN 09, 2025",PHX vs. ATL,W,40,9,21,0.429,0,8,0.0,2,3,0.667,0,3,3,12,1,0,2,2,20,10,1,2024-25,1626164,Devin Booker
22024,1626164,0022400502,"JAN 07, 2025",PHX @ CHA,L,39,14,25,0.56,2,8,0.25,9,9,1.0,1,5,6,10,0,0,3,2,39,2,1,2024-25,1626164,Devin Booker
22024,1626164,0022400494,"JAN 06, 2025",PHX @ PHI,W,38,3,16,0.188,1,5,0.2,3,6,0.5,0,4,4,10,2,0,3,2,10,9,1,2024-25,1626164,Devin Booker
22024,1626164,0022400480,"JAN 04, 2025",PHX @ IND,L,36,7,15,0.467,2,5,0.4,4,5,0.8,0,8,8,9,0,0,1,3,20,-16,1,2024-25,1626164,Devin Booker
22024,1626164,0022400453,"DEC 31, 2024",PHX vs. MEM,L,30,4,20,0.2,2,8,0.25,6,6,1.0,1,3,4,9,1,0,3,1,16,-1,1,2024-25,1626164,Devin Booker
22024,1626164,0022400369,"DEC 19, 2024",PHX vs. IND,L,25,5,10,0.5,0,3,0.0,7,8,0.875,1,1,2,6,1,0,1,0,17,-9,1,2024-25,1626164,Devin Booker
22024,1626164,0022401219,"DEC 15, 2024",PHX vs. POR,W,37,7,14,0.5,4,8,0.5,10,12,0.833,1,2,3,5,1,0,2,0,28,1,1,2024-25,1626164,Devin Booker
22024,1626164,0022401214,"DEC 13, 2024",PHX @ UTA,W,38,13,27,0.481,6,13,0.462,2,2,1.0,2,0,2,8,1,0,0,1,34,10,1,2024-25,1626164,Devin Booker
22024,1626164,0022400352,"DEC 08, 2024",PHX @ ORL,L,38,8,21,0.381,1,5,0.2,8,9,0.889,1,3,4,7,4,0,3,5,25,-1,1,2024-25,1626164,Devin Booker
22024,1626164,0022400346,"DEC 07, 2024",PHX @ MIA,L,37,6,16,0.375,1,6,0.167,8,8,1.0,1,3,4,7,0,0,5,4,21,-9,1,2024-25,1626164,Devin Booker
22024,1626164,0022400330,"DEC 05, 2024",PHX @ NOP,L,37,6,20,0.3,3,10,0.3,13,14,0.929,1,3,4,2,1,0,3,1,28,-10,1,2024-25,1626164,Devin Booker
22024,1626164,0022400057,"DEC 03, 2024",PHX vs. SAS,W,39,10,21,0.476,4,10,0.4,5,5,1.0,0,9,9,5,2,1,5,5,29,12,1,2024-25,1626164,Devin Booker
22024,1626164,0022400303,"NOV 30, 2024",PHX vs. GSW,W,38,8,20,0.4,3,8,0.375,8,8,1.0,0,3,3,9,2,0,1,1,27,1,1,2024-25,1626164,Devin Booker
22024,1626164,0022400297,"NOV 27, 2024",PHX vs. BKN,L,39,8,18,0.444,3,9,0.333,12,13,0.923,1,2,3,4,0,0,3,5,31,-9,1,2024-25,1626164,Devin Booker
22024,1626164,0022400039,"NOV 26, 2024",PHX vs. LAL,W,34,10,17,0.588,3,7,0.429,3,4,0.75,1,1,2,10,1,1,3,0,26,29,1,2024-25,1626164,Devin Booker
22024,1626164,0022400257,"NOV 20, 2024",PHX vs. NYK,L,38,12,23,0.522,2,7,0.286,7,8,0.875,2,1,3,5,0,0,1,3,33,-19,1,2024-25,1626164,Devin Booker
22024,1626164,0022400249,"NOV 18, 2024",PHX vs. ORL,L,38,5,14,0.357,1,7,0.143,6,6,1.0,0,2,2,5,1,0,2,5,17,-5,1,2024-25,1626164,Devin Booker
22024,1626164,0022400234,"NOV 17, 2024",PHX @ MIN,L,40,15,29,0.517,6,13,0.462,8,9,0.889,3,3,6,7,0,1,4,4,44,4,1,2024-25,1626164,Devin Booker
22024,1626164,0022400018,"NOV 15, 2024",PHX @ OKC,L,34,2,10,0.2,0,0,0.0,8,8,1.0,1,3,4,4,1,1,4,2,12,-29,1,2024-25,1626164,Devin Booker
22024,1626164,0022400227,"NOV 13, 2024",PHX @ SAC,L,31,6,16,0.375,1,4,0.25,5,6,0.833,2,1,3,5,2,0,3,0,18,-16,1,2024-25,1626164,Devin Booker
22024,1626164,0022400006,"NOV 12, 2024",PHX @ UTA,W,34,11,20,0.55,5,9,0.556,4,6,0.667,1,1,2,4,2,2,0,0,31,2,1,2024-25,1626164,Devin Booker
22024,1626164,0022400209,"NOV 10, 2024",PHX vs. SAC,L,43,9,22,0.409,3,10,0.3,2,2,1.0,0,1,1,12,2,0,2,2,23,-9,1,2024-25,1626164,Devin Booker
22024,1626164,0022400190,"NOV 08, 2024",PHX @ DAL,W,35,5,13,0.385,1,8,0.125,2,2,1.0,2,4,6,12,0,0,0,2,13,-17,1,2024-25,1626164,Devin Booker
22024,1626164,0022400178,"NOV 06, 2024",PHX vs. MIA,W,39,9,17,0.529,2,7,0.286,2,3,0.667,1,3,4,9,0,0,3,1,22,8,1,2024-25,1626164,Devin Booker
22024,1626164,0022400167,"NOV 04, 2024",PHX vs. PHI,W,38,3,18,0.167,0,6,0.0,7,7,1.0,2,1,3,6,1,1,2,1,13,1,1,2024-25,1626164,Devin Booker
22024,1626164,0022400149,"NOV 02, 2024",PHX vs. POR,W,36,9,23,0.391,2,10,0.2,8,9,0.889,3,6,9,9,0,0,1,1,28,7,1,2024-25,1626164,Devin Booker
22024,1626164,0022400131,"OCT 31, 2024",PHX @ LAC,W,38,11,18,0.611,5,9,0.556,13,15,0.867,1,4,5,8,3,0,2,1,40,20,1,2024-25,1626164,Devin Booker
22024,1626164,0022400111,"OCT 28, 2024",PHX vs. LAL,W,39,11,23,0.478,3,8,0.375,8,8,1.0,1,2,3,2,1,0,2,1,33,2,1,2024-25,1626164,Devin Booker
22024,1626164,0022400095,"OCT 26, 2024",PHX vs. DAL,W,37,4,12,0.333,2,8,0.25,11,12,0.917,0,1,1,5,1,0,1,3,21,7,1,2024-25,1626164,Devin Booker
22024,1626164,0022400085,"OCT 25, 2024",PHX @ LAL,L,35,9,21,0.429,4,10,0.4,1,2,0.5,2,1,3,4,1,1,2,3,23,-10,1,2024-25,1626164,Devin Booker
22024,1626164,0022400071,"OCT 23, 2024",PHX @ LAC,W,32,5,9,0.556,4,5,0.8,1,2,0.5,0,4,4,6,1,1,4,6,15,-4,1,2024-25,1626164,Devin Booker
22023,1626164,0022301194,"APR 14, 2024",PHX @ MIN,W,36,6,16,0.375,3,8,0.375,8,10,0.8,2,2,4,7,1,0,1,3,23,20,1,2023-24,1626164,Devin Booker
22023,1626164,0022301185,"APR 12, 2024",PHX @ SAC,W,41,7,12,0.583,2,4,0.5,5,5,1.0,1,3,4,6,0,0,4,5,21,-1,1,2023-24,1626164,Devin Booker
22023,1626164,0022301165,"APR 10, 2024",PHX @ LAC,W,39,13,24,0.542,5,12,0.417,6,6,1.0,1,0,1,4,1,1,1,1,37,9,1,2023-24,1626164,Devin Booker
22023,1626164,0022301156,"APR 09, 2024",PHX vs. LAC,L,40,1,11,0.091,0,4,0.0,10,11,0.909,1,2,3,5,2,0,3,2,12,-7,1,2023-24,1626164,Devin Booker
22023,1626164,0022301138,"APR 07, 2024",PHX vs. NOP,L,39,9,16,0.563,0,6,0.0,7,8,0.875,0,3,3,7,1,0,4,3,25,-6,1,2023-24,1626164,Devin Booker
22023,1626164,0022301125,"APR 05, 2024",PHX vs. MIN,W,34,3,12,0.25,1,5,0.2,6,6,1.0,1,2,3,13,3,0,7,3,13,19,1,2023-24,1626164,Devin Booker
22023,1626164,0022301110,"APR 03, 2024",PHX vs. CLE,W,37,13,25,0.52,5,9,0.556,9,9,1.0,0,1,1,8,1,0,4,2,40,18,1,2023-24,1626164,Devin Booker
22023,1626164,0022301092,"APR 01, 2024",PHX @ NOP,W,39,19,28,0.679,8,16,0.5,6,7,0.857,1,2,3,9,0,1,3,3,52,8,1,2023-24,1626164,Devin Booker
22023,1626164,0022301069,"MAR 29, 2024",PHX @ OKC,L,27,4,9,0.444,0,2,0.0,6,7,0.857,0,3,3,5,0,0,3,5,14,-17,1,2023-24,1626164,Devin Booker
22023,1626164,0022301059,"MAR 27, 2024",PHX @ DEN,W,37,5,17,0.294,2,6,0.333,5,5,1.0,0,5,5,9,0,0,2,2,17,-3,1,2023-24,1626164,Devin Booker
22023,1626164,0022301039,"MAR 25, 2024",PHX @ SAS,L,40,14,28,0.5,3,10,0.3,5,7,0.714,1,5,6,4,1,3,5,4,36,-1,1,2023-24,1626164,Devin Booker
22023,1626164,0022301025,"MAR 23, 2024",PHX @ SAS,W,31,14,24,0.583,3,7,0.429,1,1,1.0,2,5,7,9,0,0,2,3,32,29,1,2023-24,1626164,Devin Booker
22023,1626164,0022301010,"MAR 21, 2024",PHX vs. ATL,W,32,10,15,0.667,6,8,0.75,4,4,1.0,1,3,4,2,0,0,2,5,30,-10,1,2023-24,1626164,Devin Booker
22023,1626164,0022301002,"MAR 20, 2024",PHX vs. PHI,W,35,7,15,0.467,1,5,0.2,3,4,0.75,5,4,9,11,2,0,2,4,18,9,1,2023-24,1626164,Devin Booker
22023,1626164,0022300976,"MAR 17, 2024",PHX @ MIL,L,40,11,22,0.5,0,5,0.0,1,2,0.5,1,8,9,6,1,1,2,3,23,-9,1,2023-24,1626164,Devin Booker
22023,1626164,0022300961,"MAR 15, 2024",PHX @ CHA,W,36,6,18,0.333,1,8,0.125,8,8,1.0,0,6,6,11,1,1,2,2,21,17,1,2023-24,1626164,Devin Booker
22023,1626164,0022300955,"MAR 14, 2024",PHX @ BOS,L,38,9,20,0.45,1,6,0.167,4,4,1.0,0,2,2,7,0,0,0,3,23,-16,1,2023-24,1626164,Devin Booker
22023,1626164,0022300934,"MAR 11, 2024",PHX @ CLE,W,38,11,22,0.5,1,7,0.143,4,4,1.0,4,2,6,7,0,1,2,2,27,12,1,2023-24,1626164,Devin Booker
22023,1626164,0022300870,"MAR 02, 2024",PHX vs. HOU,L,38,7,17,0.412,2,4,0.5,8,8,1.0,0,2,2,5,1,0,5,5,24,-17,1,2023-24,1626164,Devin Booker
22023,1626164,0022300854,"FEB 29, 2024",PHX vs. HOU,W,39,13,27,0.481,6,11,0.545,3,3,1.0,1,6,7,3,1,1,1,4,35,11,1,2023-24,1626164,Devin Booker
22023,1626164,0022300818,"FEB 25, 2024",PHX vs. LAL,W,38,8,18,0.444,1,4,0.25,4,4,1.0,1,2,3,9,1,0,3,2,21,9,1,2023-24,1626164,Devin Booker
22023,1626164,0022300806,"FEB 23, 2024",PHX @ HOU,L,36,7,24,0.292,0,4,0.0,11,11,1.0,1,4,5,2,1,1,1,3,25,-15,1,2023-24,1626164,Devin Booker
22023,1626164,0022300796,"FEB 22, 2024",PHX @ DAL,L,39,13,21,0.619,2,6,0.333,7,8,0.875,1,4,5,8,1,0,4,2,35,-14,1,2023-24,1626164,Devin Booker
22023,1626164,0022300787,"FEB 14, 2024",PHX vs. DET,W,5,2,5,0.4,1,2,0.5,2,2,1.0,1,0,1,1,1,0,1,1,7,1,1,2023-24,1626164,Devin Booker
22023,1626164,0022300774,"FEB 13, 2024",PHX vs. SAC,W,38,7,17,0.412,0,2,0.0,11,13,0.846,1,2,3,9,3,0,3,3,25,5,1,2023-24,1626164,Devin Booker
22023,1626164,0022300757,"FEB 10, 2024",PHX @ GSW,L,38,11,21,0.524,2,8,0.25,8,9,0.889,1,3,4,6,1,1,2,3,32,-3,1,2023-24,1626164,Devin Booker
22023,1626164,0022300725,"FEB 06, 2024",PHX vs. MIL,W,38,12,21,0.571,2,6,0.333,6,10,0.6,0,1,1,4,0,0,1,3,32,5,1,2023-24,1626164,Devin Booker
22023,1626164,0022300705,"FEB 04, 2024",PHX @ WAS,W,26,4,11,0.364,1,3,0.333,5,5,1.0,0,1,1,6,0,0,0,4,14,22,1,2023-24,1626164,Devin Booker
22023,1626164,0022300690,"FEB 02, 2024",PHX @ ATL,L,38,8,16,0.5,3,8,0.375,5,6,0.833,2,4,6,4,1,0,2,4,24,4,1,2023-24,1626164,Devin Booker
22023,1626164,0022300677,"JAN 31, 2024",PHX @ BKN,W,36,9,17,0.529,4,6,0.667,0,0,0.0,0,3,3,8,2,1,2,5,22,19,1,2023-24,1626164,Devin Booker
22023,1626164,0022300661,"JAN 29, 2024",PHX @ MIA,W,41,9,23,0.391,2,10,0.2,2,3,0.667,0,8,8,7,1,1,0,2,22,18,1,2023-24,1626164,Devin Booker
22023,1626164,0022300655,"JAN 28, 2024",PHX @ ORL,L,36,17,26,0.654,1,2,0.5,9,11,0.818,1,3,4,3,1,2,4,3,44,-4,1,2023-24,1626164,Devin Booker
22023,1626164,0022300636,"JAN 26, 2024",PHX @ IND,L,38,22,37,0.595,6,12,0.5,12,13,0.923,0,5,5,4,1,2,4,2,62,1,1,2023-24,1626164,Devin Booker
22023,1626164,0022300625,"JAN 24, 2024",PHX @ DAL,W,35,17,23,0.739,6,10,0.6,6,8,0.75,1,6,7,3,2,0,2,0,46,33,1,2023-24,1626164,Devin Booker
22023,1626164,0022300612,"JAN 22, 2024",PHX vs. CHI,W,41,6,11,0.545,2,6,0.333,2,3,0.667,0,4,4,5,1,0,2,2,16,-3,1,2023-24,1626164,Devin Booker
22023,1626164,0022300604,"JAN 21, 2024",PHX vs. IND,W,36,9,24,0.375,1,7,0.143,7,9,0.778,1,5,6,8,2,0,2,2,26,14,1,2023-24,1626164,Devin Booker
22023,1626164,0022300588,"JAN 19, 2024",PHX @ NOP,W,37,18,30,0.6,6,11,0.545,10,10,1.0,1,3,4,5,0,0,1,0,52,12,1,2023-24,1626164,Devin Booker
22023,1626164,0022300567,"JAN 16, 2024",PHX vs. SAC,W,38,5,14,0.357,1,3,0.333,5,6,0.833,0,4,4,11,0,0,2,4,16,16,1,2023-24,1626164,Devin Booker
22023,1626164,0022300554,"JAN 14, 2024",PHX @ POR,W,39,14,22,0.636,1,6,0.167,5,5,1.0,0,6,6,7,0,0,0,2,34,17,1,2023-24,1626164,Devin Booker
22023,1626164,0022300531,"JAN 11, 2024",PHX @ LAL,W,34,11,22,0.5,2,6,0.333,7,7,1.0,0,5,5,5,3,0,3,2,31,20,1,2023-24,1626164,Devin Booker
22023,1626164,0022300511,"JAN 08, 2024",PHX @ LAC,L,34,8,14,0.571,2,6,0.333,2,2,1.0,0,0,0,5,0,0,6,4,20,-31,1,2023-24,1626164,Devin Booker
22023,1626164,0022300503,"JAN 07, 2024",PHX vs. MEM,L,37,9,17,0.529,2,6,0.333,4,5,0.8,0,0,0,8,2,1,2,4,24,11,1,2023-24,1626164,Devin Booker
22023,1626164,0022300489,"JAN 05, 2024",PHX vs. MIA,W,35,9,19,0.474,2,7,0.286,0,0,0.0,0,5,5,10,2,0,3,2,20,25,1,2023-24,1626164,Devin Booker
22023,1626164,0022300473,"JAN 03, 2024",PHX vs. LAC,L,37,11,15,0.733,5,8,0.625,8,9,0.889,0,2,2,6,0,0,6,4,35,-12,1,2023-24,1626164,Devin Booker
22023,1626164,0022300456,"JAN 01, 2024",PHX vs. POR,W,31,4,16,0.25,1,4,0.25,1,2,0.5,3,5,8,6,1,0,2,2,10,12,1,2023-24,1626164,Devin Booker
22023,1626164,0022300450,"DEC 31, 2023",PHX vs. ORL,W,37,7,17,0.412,3,8,0.375,4,5,0.8,0,4,4,5,3,0,1,3,21,13,1,2023-24,1626164,Devin Booker
22023,1626164,0022300436,"DEC 29, 2023",PHX vs. CHA,W,37,10,18,0.556,5,7,0.714,10,10,1.0,0,4,4,7,0,1,2,4,35,11,1,2023-24,1626164,Devin Booker
22023,1626164,0022300418,"DEC 27, 2023",PHX @ HOU,W,36,9,19,0.474,1,6,0.167,1,1,1.0,1,3,4,7,2,0,4,2,20,13,1,2023-24,1626164,Devin Booker
22023,1626164,0022300405,"DEC 25, 2023",PHX vs. DAL,L,40,6,14,0.429,1,4,0.25,7,10,0.7,0,3,3,10,1,1,3,5,20,-18,1,2023-24,1626164,Devin Booker
22023,1626164,0022300387,"DEC 22, 2023",PHX @ SAC,L,36,9,20,0.45,0,3,0.0,6,9,0.667,2,2,4,7,0,0,0,1,24,-24,1,2023-24,1626164,Devin Booker
22023,1626164,0022300363,"DEC 19, 2023",PHX @ POR,L,38,11,25,0.44,1,5,0.2,3,4,0.75,0,3,3,7,0,0,1,3,26,-9,1,2023-24,1626164,Devin Booker
22023,1626164,0022300347,"DEC 17, 2023",PHX vs. WAS,W,41,10,24,0.417,3,11,0.273,4,5,0.8,0,4,4,8,1,1,5,4,27,2,1,2023-24,1626164,Devin Booker
22023,1626164,0022300333,"DEC 15, 2023",PHX vs. NYK,L,37,11,26,0.423,1,5,0.2,5,6,0.833,1,1,2,9,0,0,3,4,28,-18,1,2023-24,1626164,Devin Booker
22023,1626164,0022300317,"DEC 13, 2023",PHX vs. BKN,L,40,9,15,0.6,2,6,0.333,14,15,0.933,1,5,6,12,0,0,2,5,34,16,1,2023-24,1626164,Devin Booker
22023,1626164,0022300308,"DEC 12, 2023",PHX vs. GSW,W,36,12,23,0.522,3,6,0.5,5,5,1.0,1,3,4,7,1,1,2,5,32,15,1,2023-24,1626164,Devin Booker
22023,1626164,0022301228,"DEC 08, 2023",PHX vs. SAC,L,38,10,14,0.714,2,2,1.0,6,9,0.667,0,7,7,7,1,0,3,4,28,-6,1,2023-24,1626164,Devin Booker
22023,1626164,0022301203,"DEC 05, 2023",PHX @ LAL,L,37,6,16,0.375,1,1,1.0,8,8,1.0,2,9,11,6,1,1,7,5,21,2,1,2023-24,1626164,Devin Booker
22023,1626164,0022300288,"DEC 02, 2023",PHX vs. MEM,W,37,9,21,0.429,3,8,0.375,13,13,1.0,1,9,10,7,1,0,2,2,34,9,1,2023-24,1626164,Devin Booker
22023,1626164,0022300260,"NOV 29, 2023",PHX @ TOR,L,33,2,12,0.167,0,4,0.0,4,4,1.0,0,5,5,5,0,0,2,3,8,-15,1,2023-24,1626164,Devin Booker
22023,1626164,0022300247,"NOV 26, 2023",PHX @ NYK,W,38,10,25,0.4,1,4,0.25,7,8,0.875,2,3,5,11,0,2,2,3,28,15,1,2023-24,1626164,Devin Booker
22023,1626164,0022300044,"NOV 24, 2023",PHX @ MEM,W,33,15,21,0.714,3,4,0.75,7,9,0.778,1,4,5,4,4,1,5,3,40,28,1,2023-24,1626164,Devin Booker
22023,1626164,0022300236,"NOV 22, 2023",PHX vs. GSW,W,31,5,15,0.333,2,3,0.667,13,14,0.929,3,5,8,10,1,0,3,2,25,23,1,2023-24,1626164,Devin Booker
22023,1626164,0022300041,"NOV 21, 2023",PHX vs. POR,W,33,9,20,0.45,0,3,0.0,10,10,1.0,0,3,3,6,1,1,1,1,28,18,1,2023-24,1626164,Devin Booker
22023,1626164,0022300214,"NOV 19, 2023",PHX @ UTA,W,40,8,21,0.381,2,7,0.286,8,8,1.0,1,4,5,8,0,1,3,5,26,2,1,2023-24,1626164,Devin Booker
22023,1626164,0022300035,"NOV 17, 2023",PHX @ UTA,W,32,7,15,0.467,2,3,0.667,8,10,0.8,0,4,4,15,0,0,1,3,24,9,1,2023-24,1626164,Devin Booker
22023,1626164,0022300197,"NOV 15, 2023",PHX vs. MIN,W,26,12,22,0.545,2,7,0.286,5,5,1.0,1,3,4,5,0,0,2,2,31,0,1,2023-24,1626164,Devin Booker
22023,1626164,0022300131,"NOV 02, 2023",PHX vs. SAS,L,35,10,19,0.526,5,7,0.714,6,6,1.0,1,8,9,13,0,0,5,4,31,-2,1,2023-24,1626164,Devin Booker
22023,1626164,0022300062,"OCT 24, 2023",PHX @ GSW,W,37,13,21,0.619,3,8,0.375,3,3,1.0,1,5,6,8,1,0,6,4,32,5,1,2023-24,1626164,Devin Booker
22022,1626164,0022201201,"APR 06, 2023",PHX vs. DEN,W,37,3,12,0.25,1,5,0.2,8,8,1.0,0,1,1,8,0,0,2,3,15,10,1,2022-23,1626164,Devin Booker
22022,1626164,0022201188,"APR 04, 2023",PHX vs. SAS,W,33,9,21,0.429,2,10,0.2,7,8,0.875,0,7,7,3,3,0,2,2,27,5,1,2022-23,1626164,Devin Booker
22022,1626164,0022201172,"APR 02, 2023",PHX @ OKC,W,37,8,14,0.571,1,5,0.2,5,5,1.0,1,4,5,10,1,0,5,4,22,5,1,2022-23,1626164,Devin Booker
22022,1626164,0022201160,"MAR 31, 2023",PHX vs. DEN,W,35,9,20,0.45,2,9,0.222,7,8,0.875,0,2,2,6,1,0,4,2,27,13,1,2022-23,1626164,Devin Booker
22022,1626164,0022201144,"MAR 29, 2023",PHX vs. MIN,W,36,8,18,0.444,1,4,0.25,12,15,0.8,1,2,3,5,4,0,3,4,29,12,1,2022-23,1626164,Devin Booker
22022,1626164,0022201125,"MAR 27, 2023",PHX @ UTA,W,34,7,19,0.368,2,6,0.333,8,8,1.0,4,3,7,5,2,1,4,3,24,10,1,2022-23,1626164,Devin Booker
22022,1626164,0022201110,"MAR 25, 2023",PHX vs. PHI,W,32,9,18,0.5,2,4,0.5,9,9,1.0,0,3,3,5,0,1,4,2,29,8,1,2022-23,1626164,Devin Booker
22022,1626164,0022201105,"MAR 24, 2023",PHX @ SAC,L,33,10,16,0.625,0,1,0.0,12,14,0.857,1,7,8,5,0,0,2,4,32,-13,1,2022-23,1626164,Devin Booker
22022,1626164,0022201092,"MAR 22, 2023",PHX @ LAL,L,41,11,16,0.688,1,3,0.333,10,12,0.833,0,6,6,5,0,0,7,4,33,0,1,2022-23,1626164,Devin Booker
22022,1626164,0022201064,"MAR 19, 2023",PHX @ OKC,L,36,18,28,0.643,3,7,0.429,7,8,0.875,0,3,3,1,1,0,3,5,46,-5,1,2022-23,1626164,Devin Booker
22022,1626164,0022201046,"MAR 16, 2023",PHX vs. ORL,W,36,7,17,0.412,2,5,0.4,3,3,1.0,2,3,5,2,0,0,4,3,19,6,1,2022-23,1626164,Devin Booker
22022,1626164,0022201033,"MAR 14, 2023",PHX vs. MIL,L,43,13,27,0.481,1,3,0.333,3,3,1.0,1,3,4,3,2,0,5,4,30,-7,1,2022-23,1626164,Devin Booker
22022,1626164,0022201025,"MAR 13, 2023",PHX @ GSW,L,35,12,20,0.6,0,2,0.0,8,10,0.8,2,2,4,1,2,0,2,4,32,-14,1,2022-23,1626164,Devin Booker
22022,1626164,0022201013,"MAR 11, 2023",PHX vs. SAC,L,39,11,19,0.579,2,6,0.333,4,4,1.0,1,2,3,8,4,0,4,5,28,-5,1,2022-23,1626164,Devin Booker
22022,1626164,0022200990,"MAR 08, 2023",PHX vs. OKC,W,28,17,23,0.739,6,10,0.6,4,5,0.8,0,3,3,4,0,1,3,4,44,33,1,2022-23,1626164,Devin Booker
22022,1626164,0022200962,"MAR 05, 2023",PHX @ DAL,W,40,15,25,0.6,1,3,0.333,5,6,0.833,2,3,5,10,1,0,1,4,36,17,1,2022-23,1626164,Devin Booker
22022,1626164,0022200950,"MAR 03, 2023",PHX @ CHI,W,36,12,24,0.5,6,10,0.6,5,6,0.833,2,3,5,6,1,1,0,3,35,23,1,2022-23,1626164,Devin Booker
22022,1626164,0022200933,"MAR 01, 2023",PHX @ CHA,W,33,15,26,0.577,3,7,0.429,4,6,0.667,2,4,6,7,0,2,1,1,37,9,1,2022-23,1626164,Devin Booker
22022,1626164,0022200910,"FEB 26, 2023",PHX @ MIL,L,38,9,21,0.429,1,5,0.2,5,9,0.556,1,3,4,8,0,0,4,2,24,-1,1,2022-23,1626164,Devin Booker
22022,1626164,0022200899,"FEB 24, 2023",PHX vs. OKC,W,36,9,21,0.429,1,7,0.143,6,6,1.0,2,4,6,8,0,0,3,1,25,-6,1,2022-23,1626164,Devin Booker
22022,1626164,0022200885,"FEB 16, 2023",PHX vs. LAC,L,35,6,16,0.375,1,6,0.167,6,7,0.857,0,3,3,9,0,1,5,5,19,-3,1,2022-23,1626164,Devin Booker
22022,1626164,0022200870,"FEB 14, 2023",PHX vs. SAC,W,29,13,20,0.65,0,0,0.0,6,7,0.857,1,4,5,2,2,0,1,4,32,22,1,2022-23,1626164,Devin Booker
22022,1626164,0022200836,"FEB 10, 2023",PHX @ IND,W,26,7,18,0.389,3,9,0.333,4,4,1.0,0,4,4,5,1,0,4,4,21,11,1,2022-23,1626164,Devin Booker
22022,1626164,0022200817,"FEB 07, 2023",PHX @ BKN,W,26,6,15,0.4,2,8,0.25,5,7,0.714,0,4,4,6,0,0,2,5,19,-3,1,2022-23,1626164,Devin Booker
22022,1626164,0022200497,"DEC 25, 2022",PHX @ DEN,L,4,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-9,1,2022-23,1626164,Devin Booker
22022,1626164,0022200444,"DEC 17, 2022",PHX vs. NOP,W,42,21,35,0.6,6,12,0.5,10,15,0.667,1,5,6,5,0,0,2,3,58,11,1,2022-23,1626164,Devin Booker
22022,1626164,0022200427,"DEC 15, 2022",PHX @ LAC,W,35,6,22,0.273,1,9,0.111,1,1,1.0,1,3,4,4,1,0,2,1,14,4,1,2022-23,1626164,Devin Booker
22022,1626164,0022200384,"DEC 09, 2022",PHX @ NOP,L,36,5,17,0.294,2,8,0.25,2,4,0.5,0,2,2,7,1,0,3,4,14,-18,1,2022-23,1626164,Devin Booker
22022,1626164,0022200373,"DEC 07, 2022",PHX vs. BOS,L,25,6,17,0.353,1,6,0.167,4,4,1.0,1,4,5,3,0,1,2,5,17,-40,1,2022-23,1626164,Devin Booker
22022,1626164,0022200358,"DEC 05, 2022",PHX @ DAL,L,30,4,13,0.308,1,2,0.5,2,2,1.0,0,2,2,5,0,0,1,4,11,-18,1,2022-23,1626164,Devin Booker
